input,target
generar pseudolatex: sistema de ecuaciones de tres ecuaciones,\begin{cases} VN.x - VF.z + VF.y = VN \\VF.x + VN.z - VF.y = VN \\VN.x + VF.z - VF.y = VN \end{cases}
"generar pseudolatex: Polinomio de grado 7, completo, desordenado y con coeficientes decimales",VDx^{3} - VDx^{7} - VDx^{6} - VDx^{2} + VDx - VDx^{4} + VD + VDx^{5}
generar pseudolatex: Polinomio de grado 3 con constantes complejas,- VC - VC.x - VC.x^{2} + VC.x^{3}
generar pseudolatex: Polinomio de grado uno con coeficiente principal 3 y terminó independiente 30.7,VRx - VR
generar pseudolatex: sistema de dos ecuaciones y tres incognitas,\begin{cases} VN.x + VN.y + VN.z = VF \\- VN.z + VN.y - VF.x = VN \end{cases}
generar pseudolatex: Polinomio incompleto de grado 8,VNx^{8} - VNx^{7} + VNx^{6} - VNx^{4}
generar pseudolatex: Polinomio de grado 14 incompleto,VNz^{11} - VNz^{4} - VFz^{13} + VNz^{14} - VFz^{7} - VC.z^{8} + VNz^{12} + VNz
generar pseudolatex: sistema de ecuaciones compuesto de coeficientes racionales y uno entero. El sistema es homogeneo,\begin{cases} VF.x + VN.y = 0 \\VN.x + VF.y = 0 \end{cases}
"generar pseudolatex: Polinomio de grado 6, coeficiente principal 17, completo y ordenado",VRx^{6} + VRx^{5} - VRx^{4} + VRx^{3} - VRx^{2} + VRx - VR
generar pseudolatex: Dos ecuaciones con dos variables de grado 1,\begin{cases} VF.y + VN.x = VF \\VN.x + VF.y = VN \end{cases}
"generar pseudolatex: es un polinomio de grado uno completo, con coeficiente principal -15,3 y término independiente -39",- VD - VDx
generar pseudolatex: Polinomio de grado cuatro ordenado,- VD - VDx - VDx^{2} - VDx^{3} - VDx^{4}
generar pseudolatex: Polinomio de primer grado con coeficiente principal tres y terminó independiente 30.7,VRx - VR
generar pseudolatex: Sistema de tres ecuaciones con cuatro variables.,\begin{cases} VN.b + VN.c + VN.a - VN.d = VN \\VN.d - VF.a - VF.c + VF.b = VN \\VN.c - VN.b - VF.d - VN.a = VN \end{cases}
generar pseudolatex: Polinomio de grado 4 completo con coeficientes racionales,VR + VRx + VRx^{2} + VRx^{3} + VRx^{4}
generar pseudolatex: Polinomio completo de grado cinco de seis terminos,- VNx^{5} - VNx^{4} + VNx^{3} - VNx^{2} + VNx - VN
"generar pseudolatex: Sistema de ecuaciones con 4 variables, dos ecuaciones y variables a,b,c y d. Las ecuaciones estan completas y desordenadas",\begin{cases} - VF.b - VF.a - VN.c - VN.d = VN \\- VN.b - VF.a + VN.d - VN.c = VF \end{cases}
"generar pseudolatex: Polinomio de grado 3, completo, desordenado",VC.x^{3} + VC.x + VC + VC.x^{2}
generar pseudolatex: Polinomio de grado 2 de tres terminos. Su coeficiente principal es 2/13.,VF + VFx + VFx^{2}
generar pseudolatex: Sistema de 2 ecuaciones con 3 variables cada uno,\begin{cases} VN.y - VF.z + VN.x = VF \\VF.y - VN.z - VF.x = VN \end{cases}
"generar pseudolatex: Polinomio de grado 3, completo , con coeficiente racional",- VRx - VR - VRx^{2} - VRx^{3}
generar pseudolatex: Polinomio de grado 3 con números grandes positivos. Está ordenado de forma decreciente y le falta el término cuadratico,VNx^{3} + VNx + VF
generar pseudolatex: Polinomio de cuarto grado completo,- VDx^{4} + VDx^{3} - VDx^{2} + VDx - VD
generar pseudolatex: polinomio de grado dos con tres terminos,VDx + VD + VDx^{2}
"generar pseudolatex: Polinomio en variable ""y"" de décimo grado, incompleto, con seis términos",- VNy^{3} - VC + VC.y^{6} - VNy^{10} - VNy^{5} - VNy
generar pseudolatex: Un polinomio de grado cinco completo y en orden. El coeficiente principal debe ser 3/2,VRx^{5} + VRx^{4} + VRx^{3} + VRx^{2} + VRx + VR
generar pseudolatex: Polinomio de grado 9 y variable y. Incompleto y desordenado. Con coeficientes racionales y enteros,VNy^{9} + VFy^{10} - VFy^{7}
generar pseudolatex: Polinomio de quinto grado completo,- VDx^{5} - VDx^{4} - VDx^{3} - VDx^{2} - VDx - VD
generar pseudolatex: Polinomio ordenado de forma descendiente de grado 9 con coeficientes negativos,- VRx^{9} - VRx^{8} - VRx^{7} - VRx^{6} - VRx^{5} - VRx^{4} - VRx^{3} - VRx^{2} - VRx - VR
"generar pseudolatex: polinomio grado 12, incompleto, 4 términos, coeficiente principal 39",VNx^{12} + VNx^{4} + VNx^{2} + VNx
"generar pseudolatex: Sistema de dos ecuaciones 3 incógnitas, x, z e y c. La primera ecuación tiene dos variables, x e y, y la segunda ecuación tiene dos variables, z e y.",\begin{cases} VF.x - VN.z = VF \\- VF.z + VN.y = VF \end{cases}
"generar pseudolatex: Polinomio de grado 6, completo, compuesto de números complejos",VC.x^{6} + VC.x^{5} + VC.x^{4} + VC.x^{3} + VC.x^{2} - VC.x - VC
generar pseudolatex: Polinomio de grado 8 incompleto,- VRx^{8} + VRx^{7} - VRx^{6} + VRx^{5} - VRx^{4} - VRx^{3} + VRx^{2} + VRx + VR
generar pseudolatex: sistema de ecuaciones lineales,\begin{cases} VN.x - VF.y = VF \\- VN.x - VN.y = VF \end{cases}
"generar pseudolatex: Polinomio de grado 3, ordenado de menor a mayor, con cuatro términos",- VRx^{3} + VRx^{2} + VRx + VR
"generar pseudolatex: Polinomio de noveno grado, coeficiente principal -1, incompleto y desordenado",- VN - VC.z^{3} - VFz^{5} + VC.z^{8} + VC.z^{4} + VNz - VNz^{6} - VNz^{9} - VNz^{7}
generar pseudolatex: Polinomio incompleto de grado 2,VNz^{2}
generar pseudolatex: Sistema de dos ecuaciones con dos variables cada uno,\begin{cases} - VN.x - VN.y = 0 \\- VN.x - VF.y = 0 \end{cases}
generar pseudolatex: polinomio de grado 6 completo,VFx^{4} + VFx^{3} + VFx^{6} - VFx^{5} + VF - VFx + VFx^{2}
"generar pseudolatex: Polinomio desordenado e incompleto (falta el término independiente) de grado 9. Se compone con coeficientes enteros  y fraccionarios, su coeficiente principal es -195. Está formado por 9 términos.",- VFx^{3} - VFx^{5} - VNx^{4} - VNx^{2} - VFx^{6} - VNx^{9} - VNx^{8} - VNx - VNx^{7}
"generar pseudolatex: Polinomio de grado 2, con variable z, con coeficiente principal negativo y fraccionario. Sin término lineal y término independiente fraccionario",VF - VFz^{2}
generar pseudolatex: Sistema de ecuaciones con cuatro ecuaciones y cuatro incógnitas,\begin{cases} VN.a - VN.c + VN.d - VF.b = 0 \\VF.a - VF.c + VF.d + VN.b = 0 \\- VF.a - VF.c - VF.d - VN.b = 0 \\- VF.a - VN.c - VF.d - VN.b = 0 \end{cases}
"generar pseudolatex: Polinomio de números fraccionarios, de grado dos y completo. El coeficiente principal es negativo, el coeficiente lineal es positivo y tambien el coeficiente independiente",VF + VFx - VFx^{2}
generar pseudolatex: Sistema de ecuaciones dos variables y dos incógnitas. Cada ecuacion tiene una sola variable,\begin{cases} - VN.y = VF \\- VF.x = VN \end{cases}
"generar pseudolatex: Polinomio grado 9, incompleto, coeficiente principal 26 y 6 términos",VNx^{9} + VNx^{7} + VFx^{4} + VNx^{3} + VNx + VN
generar pseudolatex: Polinomio de octavo grado,VD + VDx - VDx^{2} - VDx^{3} - VDx^{4} + VDx^{5} + VDx^{6} - VDx^{7} + VDx^{8}
generar pseudolatex: polinomio de grado 6 incompleto,- VNx^{6} - VFx^{4} - VNx^{2} - VFx - VF
"generar pseudolatex: Sistema de dos incógnitas y dos ecuaciones completo y ordenado, con coeficientes negativos. Las incógnitas son ""x"" e ""y""",\begin{cases} - VN.x - VN.y = VN \\- VN.x - VF.y = VF \end{cases}
generar pseudolatex: Polinomio desordenado  Grado cinco Incompleto (falta termino de grado 4) Coeficiente independiente (-6/4),VNy^{2} + VNy^{3} - VFy - VF + VFy^{5}
"generar pseudolatex: Polinomio de grado 2 completo, con primera componente negativa y segunda y tercera positiva.",- VN + VNx + VNx^{2}
generar pseudolatex: Polinomio completo de grado cuatro con coeficientes decimales positivos. Los terminos no estan ordenados,VD + VDx^{3} + VDx + VDx^{2} + VDx^{4}
"generar pseudolatex: Polinomio incompleto de grado 15, ordenado en forma descendiente y todos sus coeficientes positivos",VNx^{15} + VNx^{14} + VNx^{11} + VNx^{10} + VNx^{9} + VNx^{8} + VFx^{6} + VNx^{5}
generar pseudolatex: Polinomio de grado siete completo,- VC.x^{7} - VC.x^{6} - VC.x^{5} - VC.x^{4} - VC.x^{3} - VC.x^{2} - VC.x - VC
generar pseudolatex: Polinomio grado 5,VR + VRx + VRx^{2} + VRx^{3} + VRx^{4} + VRx^{5}
generar pseudolatex: Polinomio incompleto de grado 11,VNx^{7} + VFx^{4} + VFx^{8} + VNx^{11}
"generar pseudolatex: sistema de ecuaciones de 4 variables y tres ecuaciones, no homogeneo con coeficientes reales y fraccionarios",\begin{cases} VN.d + VF.a + VF.b + VF.c = VN \\- VN.a - VN.d + VF.c + VN.b = VN \\VN.a + VN.b + VN.d + VN.c = VN \end{cases}
generar pseudolatex: Polinomio de grado 7 completo y ordenado de forma descendiente,VC.x^{7} + VC.x^{6} + VC.x^{5} + VC.x^{4} + VC.x^{3} + VC.x^{2} + VC.x + VC
"generar pseudolatex: Sistema de ecuaciones de 3 variables (x,y,z)",\begin{cases} - VF.x - VN.z - VF.y = VF \\- VN.y + VN.z - VN.x = VN \\VF.x - VN.y + VF.z = VN \end{cases}
"generar pseudolatex: Sistema de dos ecuaciones con tres incógnitas x, y, z. La primer ecuación está incompleta con solo la variable z",\begin{cases} VN.z = VF \\VN.z + VF.x + VN.y = VN \end{cases}
generar pseudolatex: Sistema de ecuaciones lineales Ecuaciones de grado uno  Sistema compatible  Dos variables,\begin{cases} - VF.y - VN.x = 0 \\- VF.y - VF.x = 0 \end{cases}
generar pseudolatex: Polinomio de primer grado completo con coeficiente principal 3/3,- VR - VRx
"generar pseudolatex: Sistema de dos ecuaciones con 2 incógnitas. La segunda ecuación es incompleta con solo incógnita ""y""",\begin{cases} - VF.x - VF.y = VF \\- VN.y = VN \end{cases}
generar pseudolatex: expresion polinomica de quinto grado con seis terminos,- VFx^{5} + VFx^{4} + VFx^{3} + VFx^{2} + VFx - VF
"generar pseudolatex: polinomio de grado cinco con todos sus términos, con coeficientes racionales expresados como números con coma",VD + VDx + VDx^{2} + VDx^{3} + VDx^{4} + VDx^{5}
"generar pseudolatex: un polinomio de cuatro términos,  de grado 3 completo y con constantes negativas",- VFx^{3} - VFx^{2} - VFx - VF
generar pseudolatex: Polinomio de grado ocho incompleto,- VNx^{8}
"generar pseudolatex: Polinomio de grado 9, desordenado con todos los coeficientes negativos",- VNx^{9} - VFx^{8} - VNx - VNx^{4} - VNx^{2} - VNx^{6} - VN - VNx^{7}
generar pseudolatex: Polinomio de grado cuatro con 5 terminos,VDx^{4} + VDx^{3} + VDx^{2} + VDx + VD
"generar pseudolatex: Sistema de ecuaciones con cuatro variables, no homogeneo",\begin{cases} - VN.d - VN.a - VN.b - VN.c = VF \\- VN.d - VN.a + VF.b - VN.c = VF \end{cases}
"generar pseudolatex: Polinomio con coeficientes negativos de grado 11, incompleto y con números grandes",- VNx^{7} - VNx^{11} - VNx^{9}
generar pseudolatex: Polinomio de primer grado completo. Coeficiente principal 33,VR + VRx
generar pseudolatex: Polinomio completo de grado cuatro y con cinco términos,- VFx^{4} - VFx^{3} - VFx^{2} - VFx - VF
generar pseudolatex: Sistema homogeneo de dos ecuaciones con dos incognitas,\begin{cases} VF.x + VF.y = 0 \\VN.x + VN.y = 0 \end{cases}
generar pseudolatex: Polinomio de grado 8 con coeficientes complejos,- VC - VC.x - VC.x^{2} - VC.x^{3} - VC.x^{4} - VC.x^{5} - VC.x^{6} - VC.x^{7} - VC.x^{8}
generar pseudolatex: Polinomio de décimo grado completo y desordenado. La mayoría de los coeficientes son fracciones,- VRx^{4} - VR + VRx^{3} - VRx + VRx^{9} - VRx^{10} + VRx^{7} - VRx^{5} - VRx^{6} - VRx^{2} + VRx^{8}
generar pseudolatex: Polinomio de grado 6 de 7 términos,- VRx^{6} - VRx^{5} - VRx^{4} - VRx^{3} - VRx^{2} + VRx + VR
"generar pseudolatex: Polinomio de grado 8, esta incompleto, faltan los terminos de grados 7,6,5,4,2,1,0 Coef. Principal:189",- VNx^{8} - VNx^{3}
generar pseudolatex: Polinomio grado 1 completo con indeterminada x ,VN + VNx
generar pseudolatex: Polinomio de grado 1,VR + VRx
"generar pseudolatex: Polinomio de grado 6, completo, no ordenado y con siete términos",VRx^{6} + VRx^{4} + VRx^{5} - VR + VRx^{3} - VRx^{2} + VRx
generar pseudolatex: Polinomio de grado 10,- VRx^{10} - VRx^{9} - VRx^{8} - VRx^{7} - VRx^{6} - VRx^{5} - VRx^{4} - VRx^{3} - VRx^{2} - VRx - VR
generar pseudolatex: Polinomio de grado 6 con con una constante de número complejo,- VNy^{4} - VNy^{3} + VNy^{6} + VNy - VC.y^{5} + VF
"generar pseudolatex: Polinomio de octavo grado, completo, con 9 términos",- VNx^{2} + VNx^{3} - VNx + VNx^{4} - VN - VNx^{7} + VNx^{8} + VNx^{5} - VNx^{6}
generar pseudolatex: Polinomio de grado cuatro completo,- VC.x^{3} + VC.x^{4} - VC.x^{2} - VC - VC.x
"generar pseudolatex: Polinomio de noveno grado, incompleto y desordenado  Coeficiente enteros e imaginarios",- VC.z^{4} - VNz^{8} + VC.z^{6} - VNz^{9} + VN
generar pseudolatex: Polinomio de cuarto grado completo con coeficientes racionales,VR + VRx + VRx^{2} + VRx^{3} + VRx^{4}
generar pseudolatex: Polinomio fraccionario de séptimo grado completo,- VR - VRx - VRx^{2} - VRx^{3} - VRx^{4} - VRx^{5} - VRx^{6} - VRx^{7}
generar pseudolatex: Polinomio de primer grado X variable,VR - VRx
"generar pseudolatex: Polinomio de coeficientes positivos decimales, completo y de grado 5. Esta ordenado de mayor a menor",VDx^{5} + VDx^{4} + VDx^{3} + VDx^{2} + VDx + VD
"generar pseudolatex: Sistema de 3 ecuaciones con cuatro incognitas usando numeros enteros y fracciones, positivos y negativos como coeficientes. Usando ""a"", ""b"", ""c"" y ""d"" como incógnitas",\begin{cases} VF.d + VF.c + VF.a - VN.b = VN \\VN.d + VF.c + VF.a - VF.b = VN \\VN.d - VN.c - VF.a + VN.b = VN \end{cases}
generar pseudolatex: Polinomio de grado 4 completo de 5 terminos,VD + VDx + VDx^{2} + VDx^{3} + VDx^{4}
generar pseudolatex: Sistema de dos ecuaciones y cuatro incognitas,\begin{cases} - VF.d - VF.b - VF.c - VN.a = VF \\VF.b + VN.a - VN.d - VN.c = VF \end{cases}
generar pseudolatex: Sistema de ecuaciones con dos incógnitas,\begin{cases} - VN.x - VF.y = VN \\- VF.y - VN.x = VN \end{cases}
"generar pseudolatex: Una expresión polinomica de grado 4, con coeficiente principal 38.3, coeficiente de tercer grado de 1.5, coeficiente de grado dos de 6.3, coeficiente grado 1 de 13.1 y termino independiente de 4",VD - VDx^{2} - VDx^{3} + VDx - VDx^{4}
"generar pseudolatex: Polinomio ordenado de forma decreciente con todas fracciones como coeficientes. Está completo, de octavo grado",VFx^{8} - VFx^{7} - VFx^{6} + VFx^{5} - VFx^{4} - VFx^{3} + VFx^{2} - VFx - VF
generar pseudolatex: Polinomio de grado 2,VR - VRx - VRx^{2}
generar pseudolatex: Polinomio desordenado  Grado 5 Incompleto (falta termino de grado 4) Coeficiente independiente (-6/4),VNy^{2} + VNy^{3} - VFy - VF + VFy^{5}
generar pseudolatex: polinomio de grado 4 con 5 terminos,VNx^{4} + VNx^{3} + VNx^{2} + VNx - VN
generar pseudolatex: Polinomio incompleto de grado diez con tres terminos,VNy^{9} + VFy^{10} - VFy^{7}
generar pseudolatex: Polinomio de grado seis completo ordenado con números imaginarios en los coeficientes,VC + VC.x + VC.x^{2} + VC.x^{3} + VC.x^{4} + VC.x^{5} + VC.x^{6}
generar pseudolatex: polinomio de grado dos con dos términos incompleto ,VNy - VFy^{2}
generar pseudolatex: Polinomio incompleto de grado 1,VNx
"generar pseudolatex: sistema de dos ecuaciones con tres variables (x,y,z) lineales",\begin{cases} VN.z + VF.x - VN.y = VN \\VN.z + VN.x - VF.y = VF \end{cases}
"generar pseudolatex: Una expresión polinomica de grado 4, con coeficiente principal 38.3, coeficiente de grado 3 de 1.5, coeficiente de segundo grado de 6.3, coeficiente primer grado de 13.1 y termino independiente de 4",VD - VDx^{2} - VDx^{3} + VDx - VDx^{4}
generar pseudolatex: Polinomio de grado cuatro con cinco terminos,VDx^{4} + VDx^{3} + VDx^{2} + VDx + VD
generar pseudolatex: Polinomio fraccionario de grado 6 completo,VRx^{6} + VRx^{4} + VRx^{5} - VR + VRx^{3} - VRx^{2} + VRx
"generar pseudolatex: Es un polinomio, de  nueve términos, con grado 8, completo, y con constantes que acompañan a las variables, pertenecientes a los complejos",- VC - VC.x - VC.x^{2} - VC.x^{3} - VC.x^{4} - VC.x^{5} - VC.x^{6} - VC.x^{7} - VC.x^{8}
"generar pseudolatex: Polinomio cúbico incompleto con variable ""y""",- VNy^{3} + VC
generar pseudolatex: Polinomio de grado 5 completo y ordenado Coeficientes racionales e irracionales,- VRx^{5} - VRx^{4} - VRx^{3} - VRx^{2} - VRx - VR
generar pseudolatex: Polinomio de grado 6 incompleto,VNx^{6} + VFx^{3} + VFx^{2} + VNx + VN
"generar pseudolatex: Polinomio incompleto en indeterminada ""y"" de grado 14 con 3 términos",VFy^{14} - VC.y^{9} - VNy^{2}
"generar pseudolatex: Polinomio con dos coeficientes fraccionarios y uno entero, de grado nueve incompleto",- VFy^{5} - VN + VFy^{9}
generar pseudolatex: Polinomio de grado 3,- VRx - VR - VRx^{2} - VRx^{3}
generar pseudolatex: Polinomio en indeterminada z de grado 13 que incluye 3 coeficientes complejos. No está ordenado,VNz^{6} - VNz^{12} + VFz^{7} - VNz - VNz^{13} - VC.z^{11} + VFz^{10} + VC.z^{9} + VC.z^{2} - VNz^{4}
"generar pseudolatex: Polinomio de grado 9, coeficiente principal -1, incompleto y desordenado",- VN - VC.z^{3} - VFz^{5} + VC.z^{8} + VC.z^{4} + VNz - VNz^{6} - VNz^{9} - VNz^{7}
generar pseudolatex: Sistema de ecuaciones lineales Ecuaciones de primer grado Sistema compatible  Dos variables,\begin{cases} - VF.y - VN.x = 0 \\- VF.y - VF.x = 0 \end{cases}
generar pseudolatex: Polinomio de grado ocho completo y en orden ascendente,VR - VRx + VRx^{2} - VRx^{3} + VRx^{4} - VRx^{5} + VRx^{6} - VRx^{7} - VRx^{8}
generar pseudolatex: Sistema de ecuaciones Dos ecuaciones y dos incógnitas Y y X,\begin{cases} VF.y = VN \\- VN.y - VF.x = VF \end{cases}
"generar pseudolatex: Polinomio con 2 coeficientes fraccionarios y uno entero, de grado nueve incompleto",- VFy^{5} - VN + VFy^{9}
"generar pseudolatex: Sistema de dos ecuaciones y dos incógnitas, todas de primer grado usando algunos coeficientes fraccionarios",\begin{cases} VF.x + VN.y = 0 \\VN.x + VF.y = 0 \end{cases}
generar pseudolatex: Polinomio de octavo grado incompleto,- VC.x^{2} - VC - VC.x^{8} - VC.x^{4} - VC.x^{5} - VC.x - VC.x^{7} - VC.x^{6} - VC.x^{3}
"generar pseudolatex: Sistema de ecuaciones homogéneo, de dos ecuaciones con dos incógnitas",\begin{cases} - VF.y - VN.x = 0 \\- VF.y - VN.x = 0 \end{cases}
"generar pseudolatex: Polinomio completo, desordenado, de sexto grado con coeficientes positivos y negativos",- VRx^{6} + VRx - VRx^{4} + VR - VRx^{3} + VRx^{2} + VRx^{5}
generar pseudolatex: Polinomio de grado cinco Coeficientes decimales Coeficiente Independiente=5.8 seis términos,VDx^{5} + VDx^{4} + VDx^{3} + VDx^{2} + VDx + VD
"generar pseudolatex: Polinomio de grado 1 completo, con coeficientes racionales. Coeficiente principal 9/7 y término independiente 43.1",VRx + VR
"generar pseudolatex: Una expresión polinomica de grado 4, con coeficiente principal 38.3, coeficiente de grado tres de 1.5, coeficiente de grado 2 de 6.3, coeficiente primer grado de 13.1 y termino independiente de 4",VD - VDx^{2} - VDx^{3} + VDx - VDx^{4}
generar pseudolatex: Polinomio incompleto de grado 4. Coeficiente principal 67,VNx^{4} + VNx + VNx^{2}
"generar pseudolatex: Polinomio de grado seis completo, con siete términos, con coeficiente principal (-31), ordenado de menor a mayor y con coeficientes enteros y fraccionarios",- VR - VRx - VRx^{2} - VRx^{3} - VRx^{4} - VRx^{5} - VRx^{6}
"generar pseudolatex: es un polinomio completo y desordenado de grado 5,  con términos independiente 17i y coeficiente principal 8+5i",VC.x^{2} + VC.x^{4} + VC.x + VC + VC.x^{3} + VC.x^{5}
generar pseudolatex: Polinomio incompleto de décimo grado con variable y,- VNy^{3} - VC + VC.y^{6} - VNy^{10} - VNy^{5} - VNy
"generar pseudolatex: Polinomio de quinto grado completo, ordenado en forma descendente con coeficientes positivos naturales",VNx^{5} + VNx^{4} + VNx^{3} + VNx^{2} + VNx + VN
generar pseudolatex: Polinomio incompleto de grado cuatro con indeterminada y,- VNy^{3} + VNy^{4} + VC.y^{2}
"generar pseudolatex: sistema de dos ecuaciones con dos incógnitas, en los términos que contienen x, la variable está multiplicada por una fracción, en los de y por un entero.",\begin{cases} VF.x + VN.y = VN \\- VN.y + VF.x = VN \end{cases}
generar pseudolatex: Polinomio completo de quinto grado de 6 terminos,- VNx^{5} - VNx^{4} + VNx^{3} - VNx^{2} + VNx - VN
generar pseudolatex: Sistema de dos ecuaciones con dos incógnitas,\begin{cases} - VF.y + VN.x = VN \\VF.x = VN \end{cases}
"generar pseudolatex: Polinomio de grado siete completo, con 8 términos, con coeficiente principal (4/3), con coeficientes fraccionarios desordenados.",VFx^{3} + VF + VFx^{6} + VFx^{5} + VFx^{2} + VFx + VFx^{7} + VFx^{4}
"generar pseudolatex: un polinomio de siete términos, de grado 6, completo, ordenado, con constantes racionales",VF + VFx + VFx^{2} + VFx^{3} + VFx^{4} - VFx^{5} + VFx^{6}
"generar pseudolatex: Sistema de tres ecuaciones, de variables a, c, b y d. Todas de grado uno y de cuatro términos cada una",\begin{cases} - VN.c - VN.a - VF.b + VN.d = VN \\VN.c + VF.a + VF.b + VF.d = VF \\VN.c + VF.a + VF.b + VN.d = VF \end{cases}
generar pseudolatex: Polinomio desordenado de octavo grado con todos sus coeficientes complejos y negativos,- VC.x - VC.x^{4} - VC.x^{2} - VC.x^{6} - VC.x^{3} - VC.x^{8} - VC.x^{7} - VC.x^{5} - VC
generar pseudolatex: Polinomio de grado 1 completo con coeficiente principal fraccionario,- VR - VRx
generar pseudolatex: Un sistema de ecuaciones formado por dos ecuaciones con cuatro incognitas. ,\begin{cases} - VF.d - VN.c - VN.a - VF.b = VN \\VF.b + VN.c - VF.a + VN.d = VF \end{cases}
generar pseudolatex: Polinomio completo de tercer grado,VR + VRx + VRx^{2} + VRx^{3}
"generar pseudolatex: Una expresión polinomica de grado 4, con coeficiente principal 38.3, coeficiente de tercer grado de 1.5, coeficiente de segundo grado de 6.3, coeficiente grado 1 de 13.1 y termino independiente de 4",VD - VDx^{2} - VDx^{3} + VDx - VDx^{4}
"generar pseudolatex: Sistema de ecuaciones de dos ecuaciones, una con dos incógnita y otra con 3 incógnitas. Ambas ecuaciones de grado 1",\begin{cases} - VF.b + VN.c - VN.a = VN \\- VF.a - VN.b = VN \end{cases}
generar pseudolatex: Polinomio de quinto grado completo,- VR - VRx - VRx^{2} - VRx^{3} - VRx^{4} - VRx^{5}
"generar pseudolatex: un polinomio de siete términos completo, de grado seis siendo las constantes que acompañan a las variables números naturales",VNx^{4} + VN + VNx + VNx^{3} + VNx^{6} + VNx^{5} + VNx^{2}
generar pseudolatex: Polinomio de octavo grado con coeficientes complejos,- VC - VC.x - VC.x^{2} - VC.x^{3} - VC.x^{4} - VC.x^{5} - VC.x^{6} - VC.x^{7} - VC.x^{8}
generar pseudolatex: Polinomio de grado uno completo con coeficiente principal 3/3,- VR - VRx
generar pseudolatex: Polinomio completo de cuarto grado y con 5 términos,- VFx^{4} - VFx^{3} - VFx^{2} - VFx - VF
generar pseudolatex: Ecuación de sexto grado incompleta,- VRx^{2} - VRx^{4} - VRx - VRx^{5} - VRx^{3} - VRx^{6} - VR
"generar pseudolatex: Polinomio completo en orden de potencias descendiente, de noveno grado con la mayoría de sus coeficientes fraccionarios",VRx^{9} + VRx^{8} + VRx^{7} + VRx^{6} + VRx^{5} + VRx^{4} + VRx^{3} + VRx^{2} + VRx + VR
generar pseudolatex: Polinomio complejo de grado 5,VC.x^{5} - VC.x^{4} - VC.x^{3} + VC.x^{2} - VC.x + VC
generar pseudolatex: Sistema de 2 ecuaciones lineales con 2 variables no homogéneas.,\begin{cases} - VF.x - VN.y = VF \\- VF.x + VN.y = VN \end{cases}
"generar pseudolatex: Polinomio de grado 7 completo, con todos sus coeficientes negativos y enteros",- VNx^{7} - VNx^{6} - VNx^{5} - VNx^{4} - VNx^{3} - VNx^{2} - VNx - VN
generar pseudolatex: es un escalar (23) por la variable z elevada a la sexta potencia,VNz^{6}
generar pseudolatex: Polinomio de tercer grado desordenado,VN + VNx^{2} + VNx^{3} + VNx
"generar pseudolatex: Polinomio de grado 13 de coeficientes pertenecientes al cuerpo de los numeros complejos, con el coeficiente de y^3 nulo",- VNy^{13} + VFy^{2} + VNy^{6} + VC.y^{12} - VC.y^{9} + VNy^{5} + VNy - VNy^{7} + VF - VNy^{10} - VC.y^{4} - VFy^{11} + VNy^{8}
generar pseudolatex: Es un polinomio de cuarto grado con coeficientes reales,VR + VRx + VRx^{2} + VRx^{3} + VRx^{4}
generar pseudolatex: polinomio de grado dos con 3 terminos,VDx + VD + VDx^{2}
generar pseudolatex: Polinomio incompleto de grado uno,VNx
"generar pseudolatex: sistema de tres ecuaciones con tres variables (x,y,z) compuesto de coeficientes enteros y fraccionarios",\begin{cases} - VF.y - VN.z + VN.x = 0 \\- VF.y + VN.z - VF.x = 0 \\VF.y - VF.z - VN.x = 0 \end{cases}
"generar pseudolatex: Polinomio incompleto de grado siete con dos términos, el coeficiente principal y el término independiente",VNx^{7} + VN
generar pseudolatex: Polinomio de grado cinco con números complejos,VC.x^{4} + VC.x^{3} + VC + VC.x + VC.x^{2} + VC.x^{5}
generar pseudolatex: Sistema de tres ecuaciones con tres variables,\begin{cases} - VF.y + VN.x - VN.z = VF \\VF.y - VN.x + VN.z = VN \\- VN.y - VF.x + VN.z = VF \end{cases}
generar pseudolatex: Polinomio de noveno grado con números complejos,VC.z^{9} + VC.z^{7} - VC.z^{8}
generar pseudolatex: Polinomio completo de grado 4 y con cinco términos,- VFx^{4} - VFx^{3} - VFx^{2} - VFx - VF
generar pseudolatex: Polinomio de grado seis de siete términos,- VRx^{6} - VRx^{5} - VRx^{4} - VRx^{3} - VRx^{2} + VRx + VR
generar pseudolatex: Monomio de grado 2 de coeficiente -7,- VNz^{2}
"generar pseudolatex: Polinomio de grado nueve incompleto desordenado, variable y, 5 términos, coeficiente principal -24",- VNy^{9} - VC.y^{7} - VNy^{2} + VNy^{3} - VNy
generar pseudolatex: Polinomio ordenado de forma descendiente de grado nueve con coeficientes negativos,- VRx^{9} - VRx^{8} - VRx^{7} - VRx^{6} - VRx^{5} - VRx^{4} - VRx^{3} - VRx^{2} - VRx - VR
generar pseudolatex: Polinomio de grado uno completo,VC + VC.x
generar pseudolatex: Polinomio de grado cuatro completo,- VDx^{4} + VDx^{3} - VDx^{2} + VDx - VD
"generar pseudolatex: Polinomio ordenado e incompleto de grado 3, con coeficiente principal -7, conformado por 2 términos. Conformado con coeficientes enteros y compejos.",- VNy^{3} + VC
generar pseudolatex: polinomio de grado 4 completo con coeficiente negativo de 25.4,- VRx^{4} - VRx^{3} - VRx^{2} - VRx - VR
"generar pseudolatex: Monomio de grado 1 con coeficiente natural, usando ""y"" como variable",VNy
