input,target
"generar pseudolatex: Polinomio de grado dos incompleto, con dos términos, con coeficiente principal (-9/4), ordenado de mayor a menor y con coeficientes fraccionarios.",- VFy^{2} + VF
generar lista: Polinomio completo de grado 1,SUM NEG VC NEG MUL VC x E E
generar lista: polinomio de grado 10 con 8 terminos e indeterminada z,SUM NEG VF MUL VF POW z 10 E NEG MUL VF POW z 6 E MUL VF POW z 7 E MUL VC POW z 8 E MUL VN POW z 2 E NEG MUL VN POW z 3 E MUL VN POW z 5 E E
generar pseudolatex: Polinomio de primer grado y numeros negativos,- VRx - VR
generar lista: Polinomio de 1er grado completo con coeficientes negativos,SUM NEG VR NEG MUL VR x E E
generar pseudolatex: Sistema de ecuaciones conformado por dos ecuaciones. Ambas ecuaciones con una única variable por ecuación,\begin{cases} VF.y = VF \\VN.z = VF \end{cases}
generar pseudolatex: polinomio de grado 7,VR + VRx + VRx^{2} + VRx^{3} + VRx^{4} + VRx^{5} + VRx^{6} + VRx^{7}
"generar lista: Polinomio con variable ""z"" de grado 14 y solo términos independiente, lineal y principal",SUM NEG VF NEG MUL VF z E MUL VN POW z 14 E E
generar pseudolatex: Polinomio de grado 4 incompleto con 3 terminos y coeficiente principal -119,- VNx^{4} - VFx^{3} - VN
"generar lista: Una expresión polinomica de grado 4, con coeficiente principal 38.3, coeficiente de tercer grado de 1.5, coeficiente de 2do grado de 6.3, coeficiente grado uno de 13.1 y termino independiente de 4",SUM 4 NEG MUL 6.3 POW x 2 E NEG MUL 1.5 POW x 3 E MUL 13.1 x E NEG MUL 38.3 POW x 4 E E
generar lista: Polinomio de grado dos en variable z,SUM VF NEG MUL VF POW z 2 E E
generar lista: Polinomio de décimo grado incompleto,SUM NEG MUL VN POW x 10 E NEG MUL VN POW x 8 E NEG MUL VN POW x 7 E NEG MUL VN POW x 3 E NEG VF E
generar lista: Sistema de ecuaciones homogeneo de tres variables de grado uno cada una con tres términos,CASES EQ SUM NEG MUL VN y E MUL VN z E MUL VF x E E 0 EQ SUM MUL VF y E NEG MUL VN z E MUL VN x E E 0 EQ SUM MUL VN y E MUL VF z E MUL VF x E E 0 E
"generar pseudolatex: polinomio de grado 7, completo, ordenado de forma creciente y con 8 términos",- VR - VRx - VRx^{2} - VRx^{3} - VRx^{4} - VRx^{5} - VRx^{6} - VRx^{7}
generar lista: sistema de ecuaciones lineales,CASES EQ SUM MUL VN x E NEG MUL VF y E E VF EQ SUM NEG MUL VN x E NEG MUL VN y E E VF E
generar pseudolatex: Polinomio de grado 8 incompleto con solo termino principal y negativo,- VNx^{8}
generar lista: Un sistema de ecuaciones formado por dos ecuaciones con 4 incognitas. ,CASES EQ SUM NEG MUL VF d E NEG MUL VN c E NEG MUL VN a E NEG MUL VF b E E VN EQ SUM MUL VF b E MUL VN c E NEG MUL VF a E MUL VN d E E VF E
"generar lista: Sistema de 2 ecuaciones con tres incógnitas (x, y, z). Las ecuaciones están completas y desordenadas",CASES EQ SUM MUL VN z E MUL VN y E MUL VF x E E VF EQ SUM MUL VN y E MUL VF z E NEG MUL VN x E E VN E
"generar pseudolatex: Polinomio de octavo grado completo, con 9 términos, está en orden",VRx^{8} + VRx^{7} + VRx^{6} + VRx^{5} + VRx^{4} + VRx^{3} + VRx^{2} + VRx + VR
"generar lista: Monomio con variable z, de cuarto grado y coeficiente principal negativo y entero",SUM NEG MUL VN POW z 4 E E
generar pseudolatex: Polinomio de grado cinco completo,- VDx^{5} - VDx^{4} - VDx^{3} - VDx^{2} - VDx - VD
"generar pseudolatex: Polinomio de tercer grado completo. Posee 4 terminos, los terminos dos y 3 son negativos.",VD - VDx - VDx^{2} + VDx^{3}
generar pseudolatex: Sistema de ecuaciones,\begin{cases} VF = VN.d - VN.b \\- VF.c = - VF.a - VN.d + VN \\- VF.c = VF.b + VN \\VF = - VF.b + VF.d - VN.a \end{cases}
"generar lista: binomio completo, coeficiente principal -6/9, grado 1",SUM NEG VR NEG MUL FRAC 6 9 x E E
generar lista: Polinomio incompleto de grado 8 con variable z,SUM NEG MUL VC POW z 2 E MUL VN z E MUL VN POW z 5 E MUL VN POW z 8 E VN NEG MUL VF POW z 3 E NEG MUL VN POW z 7 E NEG MUL VN POW z 6 E E
generar pseudolatex: polinomio de grado 1 completo,- VFx - VF
"generar lista: Polinomio incompleto y ordenado de forma descendiente, de grado 14 con números mayores a 100 y todos positivos",SUM MUL VF POW x 14 E MUL VN POW x 13 E MUL VF POW x 12 E MUL VN POW x 11 E MUL VF POW x 10 E MUL VN POW x 7 E MUL VF POW x 6 E MUL VF POW x 5 E MUL VN POW x 3 E MUL VN POW x 2 E MUL VN x E VN E
"generar pseudolatex: Polinomio de grado seis, completo y en orden descendiente",VNx^{6} + VNx^{5} + VNx^{4} + VNx^{3} + VNx^{2} + VNx + VN
generar pseudolatex: polinomio de cuarto grado completo con coeficiente negativo de 25.4,- VRx^{4} - VRx^{3} - VRx^{2} - VRx - VR
generar pseudolatex: Polinomio de sexto grado con variable X,- VRx^{6} + VRx^{5} + VRx^{4} - VRx^{3} - VRx^{2} - VRx + VR
generar pseudolatex: Polinomio de grado siete completo y ordenado de forma descendiente,VC.x^{7} + VC.x^{6} + VC.x^{5} + VC.x^{4} + VC.x^{3} + VC.x^{2} + VC.x + VC
generar lista: polinomio de grado seis completo compuesto de coeficientes racionales y decimales,SUM MUL VR POW x 2 E MUL VR POW x 3 E MUL VR POW x 6 E MUL VR POW x 4 E VR MUL VR x E MUL VR POW x 5 E E
generar lista: Polinomio de grado uno con números complejos y todos los términos positivos,SUM VC MUL VC x E E
generar pseudolatex: Sistema de ecuaciones con tres variables,\begin{cases} VF.y + VF.z - VF.x = VF \\VF.z - VF.y - VF.x = VF \end{cases}
generar lista: Polinomio de grado 2 incompleto,SUM MUL VF POW y 2 E E
"generar lista: Polinomio noveno grado, incompleto, coeficiente principal 26 y 6 términos",SUM MUL 26 POW x 9 E MUL VN POW x 7 E MUL VF POW x 4 E MUL VN POW x 3 E MUL VN x E VN E
generar pseudolatex: Polinomio de noveno grado,- VRx^{9} - VRx^{8} - VRx^{7} - VRx^{6} - VRx^{5} - VRx^{4} - VRx^{3} - VRx^{2} - VRx - VR
"generar lista: Polinomio de 2do grado incompleto, con 2 términos, con coeficiente principal (-9/4), ordenado de mayor a menor y con coeficientes fraccionarios.",SUM NEG MUL FRAC 9 4 POW y 2 E VF E
generar lista: Polinomio fraccionario de grado 7 completo,SUM NEG VR NEG MUL VR x E NEG MUL VR POW x 2 E NEG MUL VR POW x 3 E NEG MUL VR POW x 4 E NEG MUL VR POW x 5 E NEG MUL VR POW x 6 E NEG MUL VR POW x 7 E E
"generar lista: Polinomio de 1er grado completo, con coeficientes racionales. Coeficiente principal 9/7 y término independiente 43.1",SUM MUL FRAC 9 7 x E 43.1 E
generar lista: Polinomio de grado ocho completo y en orden ascendente,SUM VR NEG MUL VR x E MUL VR POW x 2 E NEG MUL VR POW x 3 E MUL VR POW x 4 E NEG MUL VR POW x 5 E MUL VR POW x 6 E NEG MUL VR POW x 7 E NEG MUL VR POW x 8 E E
"generar lista: Polinomio de dos términos, uno de potencia 12 y otro 7. Los coeficientes son respectivamente 158 y 55",SUM MUL 158 POW x 12 E MUL 55 POW x 7 E E
generar pseudolatex: Un polinomio de grado 4 incompleto con tres terminos,- VNx^{4} - VFx^{3} - VN
generar lista: Polinomio de segundo grado,SUM MUL VR x E MUL VR POW x 2 E NEG VR E
generar lista: polinomio de 2do grado con tres terminos,SUM MUL VD x E VD MUL VD POW x 2 E E
generar pseudolatex: Polinomio de grado seis con siete términos,- VNx^{6} - VNx^{5} - VNx^{4} - VNx^{3} - VNx^{2} - VNx - VN
generar pseudolatex: Un sistema de ecuaciones formado por 2 ecuaciones con cuatro incognitas. ,\begin{cases} - VF.d - VN.c - VN.a - VF.b = VN \\VF.b + VN.c - VF.a + VN.d = VF \end{cases}
"generar lista: Sistema homogéneo de 3 ecuaciones y 2 incógnitas (y,z)",CASES EQ SUM NEG MUL VN z E E 0 EQ SUM MUL VF y E NEG MUL VF z E E 0 EQ SUM NEG MUL VN y E MUL VF z E E 0 E
"generar pseudolatex: Polinomio ordenado de grado 13, incompleto y con 3 términos, coeficientes enteros y fraccionarios, donde el coeficiente principal es -84.",- VNx^{13} - VFx^{8} - VNx^{6}
generar lista: polinomio con coeficientes fraccionarios y de grado 6,SUM MUL VF POW x 6 E MUL VF POW x 5 E MUL VF POW x 4 E MUL VF POW x 3 E MUL VF POW x 2 E MUL VF x E VF E
generar lista: Polinomio completo de grado 5 de 6 terminos,SUM NEG MUL VN POW x 5 E NEG MUL VN POW x 4 E MUL VN POW x 3 E NEG MUL VN POW x 2 E MUL VN x E NEG VN E
generar pseudolatex: Polinomio incompleto de grado 1,VNx
generar lista: Polinomio grado siete ordendo de forma de grado decreciente,SUM NEG MUL VF POW x 7 E NEG MUL VF POW x 6 E NEG MUL VF POW x 5 E NEG MUL VF POW x 4 E NEG MUL VF POW x 3 E NEG MUL VF POW x 2 E NEG MUL VF x E NEG VF E
"generar lista: Sistema de 3 ecuaciones y 3 variables x, y, z. Las ecuaciones no están en orden",CASES EQ SUM MUL VN y E NEG MUL VN x E NEG MUL VF z E E VN EQ SUM NEG MUL VF z E MUL VN x E NEG MUL VN y E E VF EQ SUM NEG MUL VN x E NEG MUL VF z E MUL VF y E E VF E
generar pseudolatex: Polinomio de grado 13 incompleto con Coeficiente de números complejos negativos. Solo tiene termino principal,- VC.y^{13}
generar pseudolatex: 2 ecuaciones de dos variables de grado 1,\begin{cases} - VF.x - VN.y = VN \\- VF.y - VF.x = VF \end{cases}
generar lista: Sistema de dos ecuaciones con tres variables cada uno,CASES EQ SUM MUL VN y E NEG MUL VF z E MUL VN x E E VF EQ SUM MUL VF y E NEG MUL VN z E NEG MUL VF x E E VN E
generar pseudolatex: Polinomio de grado cinco incompleto,- VNz^{5} - VC.z^{4} + VFz^{3} - VC
generar pseudolatex: Sistema de ecuacion de 3 variables,\begin{cases} VN.x - VF.z + VF.y = VN \\VF.x + VN.z - VF.y = VN \\VN.x + VF.z - VF.y = VN \end{cases}
"generar lista: Polinomio de grado cuatro, completo y ordenado, con coeficientes negativos",SUM NEG MUL VD POW x 4 E NEG MUL VD POW x 3 E NEG MUL VD POW x 2 E NEG MUL VD x E NEG VD E
"generar pseudolatex: Polinomio de grado 7, completo, desordenado y con coeficientes decimales",VDx^{3} - VDx^{7} - VDx^{6} - VDx^{2} + VDx - VDx^{4} + VD + VDx^{5}
generar pseudolatex: Polinomio de grado cinco completo con coeficiente principal -5,- VNx^{5} - VNx^{4} + VNx^{3} - VNx^{2} + VNx - VN
"generar lista: Polinomio desordenado e incompleto (falta el término independiente) de noveno grado. Se compone con coeficientes enteros  y fraccionarios, su coeficiente principal es -195. Está formado por 9 términos.",SUM NEG MUL VF POW x 3 E NEG MUL VF POW x 5 E NEG MUL VN POW x 4 E NEG MUL VN POW x 2 E NEG MUL VF POW x 6 E NEG MUL 195 POW x 9 E NEG MUL VN POW x 8 E NEG MUL VN x E NEG MUL VN POW x 7 E E
generar lista: Polinomio completo de grado ocho y numeros enteros,SUM VN MUL VN x E MUL VN POW x 2 E MUL VN POW x 3 E MUL VN POW x 4 E MUL VN POW x 5 E MUL VN POW x 6 E MUL VN POW x 7 E MUL VN POW x 8 E E
"generar lista: Polinomio de grado 7 completo, con ocho términos, con coeficiente principal (4/3), con coeficientes fraccionarios desordenados.",SUM MUL VF POW x 3 E VF MUL VF POW x 6 E MUL VF POW x 5 E MUL VF POW x 2 E MUL VF x E MUL FRAC 4 3 POW x 7 E MUL VF POW x 4 E E
"generar lista: Polinomio de octavo grado completo, con coeficientes fraccionarios, con signos mixtos y en orden descendente",SUM MUL VF POW x 8 E NEG MUL VF POW x 7 E NEG MUL VF POW x 6 E MUL VF POW x 5 E NEG MUL VF POW x 4 E NEG MUL VF POW x 3 E MUL VF POW x 2 E NEG MUL VF x E NEG VF E
generar lista: Un polinomio de octavo grado completo. Los coeficientes son reales con un decimal.,SUM VD MUL VD x E NEG MUL VD POW x 2 E NEG MUL VD POW x 3 E NEG MUL VD POW x 4 E MUL VD POW x 5 E MUL VD POW x 6 E NEG MUL VD POW x 7 E MUL VD POW x 8 E E
generar pseudolatex: Polinomio de grado 5 completo con coeficientes negativos,VN + VNx + VNx^{2} + VNx^{3} + VNx^{4} + VNx^{5}
"generar pseudolatex: Polinomio de grado cuatro completo y desordenado. Términos enteros y racionales. Coeficiente principal -2, término independiente -39.  Coeficientes negativos. Orden de exponentes: 3, 2, 4, 0, 1",- VRx^{3} - VRx^{2} - VRx^{4} - VR - VRx
"generar lista: Sistema de ecuaciones conformado de dos ecuaciones. Ecuación 1 de una única variable, ecuación dos de dos variables",CASES EQ SUM MUL VF x E E VF EQ SUM MUL VF x E MUL VN y E E VF E
generar pseudolatex: Polinomio de grado 3,- VF + VFx^{2} - VFx - VFx^{3}
"generar pseudolatex: polinomio de grado 6, incompleto, de dos términos",VFx^{6} + VNx
generar pseudolatex: Polinomio grado 5,VR + VRx + VRx^{2} + VRx^{3} + VRx^{4} + VRx^{5}
generar lista: Polinomio de grado nueve y variable y. Incompleto y desordenado. Con coeficientes racionales y enteros,SUM MUL VN POW y 9 E MUL VF POW y 10 E NEG MUL VF POW y 7 E E
generar pseudolatex: Polinomio complejo de grado 5,VC.x^{5} - VC.x^{4} - VC.x^{3} + VC.x^{2} - VC.x + VC
generar pseudolatex: Polinomio de décimo grado con todos los coeficientes distintos de 0,VR + VRx + VRx^{2} - VRx^{3} - VRx^{4} - VRx^{5} + VRx^{6} - VRx^{7} - VRx^{8} + VRx^{9} + VRx^{10}
"generar lista: Polinomio de grado siete, completo",SUM NEG VR NEG MUL VR POW x 2 E NEG MUL VR POW x 5 E NEG MUL VR POW x 4 E NEG MUL VR POW x 6 E NEG MUL VR POW x 3 E NEG MUL VR POW x 7 E NEG MUL VR x E E
"generar lista: Polinomio incompleto con variable ""z"" de grado 5. Tiene todos los términos menos el cuadratico y el lineal",SUM NEG MUL VN POW z 5 E NEG MUL VC POW z 4 E MUL VF POW z 3 E NEG VC E
"generar pseudolatex: Polinomio de grado siete, completo",- VR - VRx^{2} - VRx^{5} - VRx^{4} - VRx^{6} - VRx^{3} - VRx^{7} - VRx
generar lista: Polinomio de 3er grado completo con variable x,SUM NEG MUL VF POW x 3 E NEG MUL VF POW x 2 E NEG MUL VF x E NEG VF E
generar lista: Polinomio de grado 14 incompleto,SUM MUL VN POW z 11 E NEG MUL VN POW z 4 E NEG MUL VF POW z 13 E MUL VN POW z 14 E NEG MUL VF POW z 7 E NEG MUL VC POW z 8 E MUL VN POW z 12 E MUL VN z E E
generar pseudolatex: sistema de tres ecuaciones con 4 variables en la cual no están ordenadas respectivamente cada una de ellas,\begin{cases} VF.d + VF.a + VN.b - VN.c = VN \\VN.d + VN.a - VN.b + VF.c = VN \\- VN.d + VF.a - VN.b - VF.c = VN \end{cases}
"generar lista: Polinomio de séptimo grado completo, con todos sus coeficientes negativos y enteros",SUM NEG MUL VN POW x 7 E NEG MUL VN POW x 6 E NEG MUL VN POW x 5 E NEG MUL VN POW x 4 E NEG MUL VN POW x 3 E NEG MUL VN POW x 2 E NEG MUL VN x E NEG VN E
generar lista: Polinomio grado siete desordenado completo,SUM MUL VD POW x 3 E NEG MUL VD POW x 7 E NEG MUL VD POW x 6 E NEG MUL VD POW x 2 E MUL VD x E NEG MUL VD POW x 4 E VD MUL VD POW x 5 E E
generar lista: Sistema de dos ecuaciones con dos variables cada uno,CASES EQ SUM NEG MUL VN x E NEG MUL VN y E E 0 EQ SUM NEG MUL VN x E NEG MUL VF y E E 0 E
generar pseudolatex: Polinomio de grado seis de siete términos,- VRx^{6} - VRx^{5} - VRx^{4} - VRx^{3} - VRx^{2} + VRx + VR
generar lista: Sistema de tres ecuaciones. Una de ellas de tres variables y las dos restantes de dos variables o incógnitas.,CASES EQ VF SUM NEG MUL VN x E NEG MUL VN y E E EQ SUM MUL VN y E E SUM NEG MUL VF x E MUL VN z E VN E EQ VF SUM MUL VF x E MUL VN z E E E
"generar pseudolatex: Polinomio de octavo grado completo, con nueve términos, está en orden",VRx^{8} + VRx^{7} + VRx^{6} + VRx^{5} + VRx^{4} + VRx^{3} + VRx^{2} + VRx + VR
generar pseudolatex: Polinomio completo de séptimo grado con todos sus coeficientes decimales negativos. El polinomio está ordenado en orden descendente,- VDx^{7} - VDx^{6} - VDx^{5} - VDx^{4} - VDx^{3} - VDx^{2} - VDx - VD
"generar pseudolatex: Sistema de dos ecuaciones con tres incógnitas, ordenado y con algunos coeficientes fraccionarios",\begin{cases} - VF.z - VN.x - VN.y = VN \\- VN.z + VF.x + VN.y = VF \end{cases}
"generar pseudolatex: Polinomio completo de grado 3, con 4 términos",- VF - VFx - VFx^{2} - VFx^{3}
"generar pseudolatex: Polinimio de grado 3 ordenado, sin coeficientes nulos",VRx^{3} + VRx^{2} + VRx + VR
generar pseudolatex: polinomio de grado siete el mismo está desordenado pero completo,VNx^{5} + VNx^{3} + VNx^{4} - VNx^{7} - VN + VNx^{2} + VNx + VNx^{6}
generar lista: Polinomio de grado uno completo,SUM NEG MUL VR x E NEG VR E
generar pseudolatex: Polinomio de grado 8 con coeficientes complejos,- VC - VC.x - VC.x^{2} - VC.x^{3} - VC.x^{4} - VC.x^{5} - VC.x^{6} - VC.x^{7} - VC.x^{8}
"generar pseudolatex: Coef. Principal:-37 Esta ordenado, polinomio de grado dos  Termino independiente: 34",VN - VNx - VNx^{2}
generar lista: Polinomio incompleto de grado 2 con coeficiente principal -79,SUM NEG MUL 79 POW x 2 E E
"generar lista: Polinomio de grado 7, variable=z, desordenado, con constantes imaginarias",SUM NEG MUL VN POW z 5 E NEG VF NEG MUL VF POW z 6 E MUL VC POW z 2 E NEG MUL VC POW z 7 E E
generar lista: Polinomio de de cuarto grado con solo término principal e independiente. El término independiente es negativo y complejo,SUM NEG VC MUL VN POW z 4 E E
"generar lista: Polinomio de octavo grado, completo, con 9 términos",SUM NEG MUL VN POW x 2 E MUL VN POW x 3 E NEG MUL VN x E MUL VN POW x 4 E NEG VN NEG MUL VN POW x 7 E MUL VN POW x 8 E MUL VN POW x 5 E NEG MUL VN POW x 6 E E
generar lista: Polinomio completo de grado dos con coeficientes negativos,SUM NEG VD NEG MUL VD x E NEG MUL VD POW x 2 E E
generar pseudolatex: Polinomio de cuarto grado incompleto con tres terminos y coeficiente principal -119,- VNx^{4} - VFx^{3} - VN
generar pseudolatex: Polinimio incompleta de grado 14,- VF - VFz + VNz^{14}
"generar lista: Polinomio con coeficientes complejo y naturales, de grado nueve e incompleto. Tiene cinco términos",SUM NEG MUL VC POW z 4 E NEG MUL VN POW z 8 E MUL VC POW z 6 E NEG MUL VN POW z 9 E VN E
generar pseudolatex: Polinomio completo de grado 5,VF - VFx + VFx^{2} + VFx^{3} - VFx^{4} - VFx^{5}
generar pseudolatex: Polinomio de grado 11 incompleto,- VNx^{7} - VNx^{11} - VNx^{9}
"generar lista: un polinomio de cuatro términos,  de grado tres completo y con constantes negativas",SUM NEG MUL VF POW x 3 E NEG MUL VF POW x 2 E NEG MUL VF x E NEG VF E
generar pseudolatex: Polinomio fraccionario de sexto grado completo,VRx^{6} + VRx^{4} + VRx^{5} - VR + VRx^{3} - VRx^{2} + VRx
"generar pseudolatex: Un sistema de ecuaciones completo con 4 ecuaciones y 4 incógnitas. Las incógnitas son a,b c y d. Los términos están distribuidos a ambos lados de las igualdades",\begin{cases} VF.c = - VN.b - VN.d - VF.a + VF \\- VF.c + VF.a - VN.d = VN.b + VF \\VF = - VN.b + VN.d - VN.c + VF.a \\- VN.c - VF.d + VF.a = VF.b + VN \end{cases}
generar lista: Polinomio de 2do grado completo y con números decimales,SUM MUL VD x E VD MUL VD POW x 2 E E
generar lista: Polinomio de primer grado X variable,SUM VR NEG MUL VR x E E
generar pseudolatex: Polinomio de grado 3 completo con variable x,- VFx^{3} - VFx^{2} - VFx - VF
generar pseudolatex: Polinomio de tercer grado completo con variable x,- VFx^{3} - VFx^{2} - VFx - VF
generar pseudolatex: Polinomio de segundo grado incompleto,VFy^{2}
generar lista: Polinomio complejo completo de grado 6,SUM NEG MUL VC POW x 2 E NEG MUL VC POW x 4 E NEG VC NEG MUL VC POW x 6 E NEG MUL VC POW x 3 E NEG MUL VC x E NEG MUL VC POW x 5 E E
generar lista: Polinomio de grado 8 incompleto con cuatro terminos,SUM NEG MUL VN POW x 8 E NEG MUL VN POW x 4 E NEG MUL VN POW x 3 E NEG MUL VF POW x 2 E E
generar pseudolatex: Sistema de 2 ecuaciones y 4 incognitas,\begin{cases} - VF.d - VF.b - VF.c - VN.a = VF \\VF.b + VN.a - VN.d - VN.c = VF \end{cases}
generar pseudolatex: Polinomio de octavo grado con coeficientes complejos,- VC - VC.x - VC.x^{2} - VC.x^{3} - VC.x^{4} - VC.x^{5} - VC.x^{6} - VC.x^{7} - VC.x^{8}
"generar lista: Polinomio de grado tres completo. Posee 4 terminos, los terminos dos y tres son negativos.",SUM VD NEG MUL VD x E NEG MUL VD POW x 2 E MUL VD POW x 3 E E
"generar lista: Polinomio de grado 13 de coeficientes pertenecientes al cuerpo de los numeros complejos, con el coeficiente de y^3 nulo",SUM NEG MUL VN POW y 13 E MUL VF POW y 2 E MUL VN POW y 6 E MUL VC POW y 12 E NEG MUL VC POW y 9 E MUL VN POW y 5 E MUL VN y E NEG MUL VN POW y 7 E VF NEG MUL VN POW y 10 E NEG MUL VC POW y 4 E NEG MUL VF POW y 11 E MUL VN POW y 8 E E
generar pseudolatex: Polinomio completo de sexto grado con 7 términos,VR + VRx + VRx^{2} + VRx^{3} + VRx^{4} + VRx^{5} + VRx^{6}
"generar lista: Sistema de ecuaciones de 4 incógnitas y dos ecuaciones, compatible indeterminado",CASES EQ SUM NEG MUL VF b E MUL VN c E NEG MUL VN a E NEG MUL VF d E E VF EQ SUM NEG MUL VF b E NEG MUL VN c E MUL VF a E NEG MUL VN d E E VN E
